PNODE_ID,PNODE_TYPE,DESCRIPTION,COMMENTS,EFF_START_DT,EFF_END_DT,EFF_START_DT_GMT,EFF_END_DT_GMT,CB_NODE_FLAG,MAX_CB_MW,MAX_CB_MW_EFF_START_DT,MAX_CB_MW_EFF_END_DT,MAX_CB_MW_EFF_START_DT_GMT,MAX_CB_MW_EFF_END_DT_GMT
SHADYGLN_6_N001,,SHADYGLN_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,7.031,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
STANISLS_1_B1,,STANISLS_1_B1,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
EDWARDS_1_N001,,EDWARDS_1_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,21.779,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
ELCAPTN_1_N004,,ELCAPTN_1_N004,,2013-07-18T00:00:00,2030-12-31T23:59:59,2013-07-18T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
SNLNDRO_1_N001,,SNLNDRO_1_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,26.838,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
STOCKDL_2_N002,,STOCKDL_2_N002,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,51.074,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
STONCRRL_6_N003,,STONCRRL_6_N003,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,3.4,2011-08-11T00:00:00,2012-01-31T23:59:59,2011-08-11T07:00:00-00:00,2012-02-01T07:59:59-00:00
HUNT2G_7_N002,,HUNT2G_7_N002,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
INDNFLT_6_N001,,INDNFLT_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,2.098,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
SPRINGVL_6_N006,,SPRINGVL_6_N006,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SWIFT_1_N006,,SWIFT_1_N006,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,32.345,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
SYCAMORE_1_N201,,SYCAMORE_1_N201,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,19.297,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
IMPRLVLY_5_B1,,IMPRLVLY_5_B1,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
JBBLACK2_7_B1,,JBBLACK2_7_B1,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FBERBORD_1_N001,,FBERBORD_1_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,7.5,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
FLOWD3-6_7_N101,,FLOWD3-6_7_N101,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FELLOWSG_7_N001,,FELLOWSG_7_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,14.462,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
STOCKDLE_1_N001,,STOCKDLE_1_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,20.123,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
STROUD_6_N001,,STROUD_6_N001,,2011-08-11T00:00:00,2030-12-31T23:59:59,2011-08-11T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,9.598,2011-08-11T00:00:00,2012-01-31T23:59:59,2011-08-11T07:00:00-00:00,2012-02-01T07:59:59-00:00
FRUITVLE_6_N001,,FRUITVLE_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,22.222,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
VASONA_2_N001,,VASONA_2_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,35.4,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
LAGNANL_1_N005,,LAGNANL_1_N005,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,21.005,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
GOLETA_6_N004,,GOLETA_6_N004,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,48.2,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
TIDEWATR_2_N001,,TIDEWATR_2_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,56.518,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
WESTLANE_6_N001,,WESTLANE_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,8.934,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
GRYSFLT_6_N001,,GRYSFLT_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
TRACY_1_N101,,TRACY_1_N101,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,27.904,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
WOODACRE_6_N001,,WOODACRE_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,7.679,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
WOODLD_1_N012,,WOODLD_1_N012,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,45.422,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
LEGRAND_1_N001,,LEGRAND_1_N001,,2017-08-17T00:00:00,2030-12-31T23:59:59,2017-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
HIDESERT_2_N018,,HIDESERT_2_N018,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,4,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
HOLLISTR_1_N101,,HOLLISTR_1_N101,,2013-11-21T00:00:00,2030-12-31T23:59:59,2013-11-21T08:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
HATTON_6_N001,,HATTON_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,9.255,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
HELMS3_7_B1,,HELMS3_7_B1,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
WEBER_6_N001,,WEBER_6_N001,,2012-10-11T00:00:00,2030-12-31T23:59:59,2012-10-11T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
WILLOWS_6_N001,,WILLOWS_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,10.189,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
CLARKRD_7_N001,,CLARKRD_7_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,6.455,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
MILPITAS_1_N006,,MILPITAS_1_N006,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,28.868,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
EASTWOOD_7_B1,,EASTWOOD_7_B1,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MOLINO_6_N101,,MOLINO_6_N101,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,17.557,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
SANARDO_6_N001,,SANARDO_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,4.903,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
MISSION_6_N031,,MISSION_6_N031,,2010-02-24T00:00:00,2030-12-31T23:59:59,2010-02-24T08:00:00-00:00,2031-01-01T07:59:59-00:00,Y,23.391,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
MTPOSO_7_N001,,MTPOSO_7_N001,,2009-06-25T00:00:00,2030-12-31T23:59:59,2009-06-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
KERMAN_6_N002,,KERMAN_6_N002,,2015-07-23T00:00:00,2030-12-31T23:59:59,2015-07-23T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
MONTERO_6_N001,,MONTERO_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,4.63,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
MTVIEW_1_N001,,MTVIEW_1_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,23.995,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
KINGSBRG_1_N008,,KINGSBRG_1_N008,,2013-11-21T00:00:00,2030-12-31T23:59:59,2013-11-21T08:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
KINGSBUR_7_B1,,KINGSBUR_7_B1,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
LAFRESA_6_N001,,LAFRESA_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,454.09,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
LAFRESA_6_N007,,LAFRESA_6_N007,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,233.3,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
NEWARKD_1_B2,,NEWARKD_1_B2,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
LAKEWOOD_1_N007,,LAKEWOOD_1_N007,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,20.375,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
LMECCT2_7_B1,,LMECCT2_7_B1,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
LAPLMG2_7_B2,,LAPLMG2_7_B2,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
LSGLLNS_1_N002,,LSGLLNS_1_N002,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,13.996,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
MABURY_6_N001,,MABURY_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,12.681,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
OLINDA_6_N004,,OLINDA_6_N004,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
OREGNTRL_1_N001,,OREGNTRL_1_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,12.091,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
LUZ9G_7_B1,,LUZ9G_7_B1,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
MEDWLNE_1_N001,,MEDWLNE_1_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,39.944,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
MENLO_6_N001,,MENLO_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,9.279,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
MENLO_6_N004,,MENLO_6_N004,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,3.603,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
PEABODY_2_N002,,PEABODY_2_N002,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,40.796,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
MALAGA_1_B1,,MALAGA_1_B1,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MARIPOS2_6_N001,,MARIPOS2_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,6.772,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
MESAHGTS_6_N011,,MESAHGTS_6_N011,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
PENNGRVE_1_N001,,PENNGRVE_1_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,7.566,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
PIT1_6_N001,,PIT1_6_N001,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,1.943,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
MEDWLNE_1_N002,,MEDWLNE_1_N002,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,39.834,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
POE2_7_B1,,POE2_7_B1,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MESAHGTS_6_N001,,MESAHGTS_6_N001,,2013-05-09T00:00:00,2030-12-31T23:59:59,2013-05-09T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
RICE_6_N101,,RICE_6_N101,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,1.27,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
RIOBRVO_1_N006,,RIOBRVO_1_N006,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,13.024,2011-01-26T00:00:00,2012-01-31T23:59:59,2011-01-26T08:00:00-00:00,2012-02-01T07:59:59-00:00
GRANDCTL_7_ELSU1GNODE,,GRANDCTL_7_ELSU1GNODE,,2020-11-09T00:00:00,2030-12-31T23:59:59,2020-11-09T08:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
CHAPPELC_LNODELD,,CHAPPELC_LNODELD,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
BURGINT_LNODESW,,BURGINT_LNODESW,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
BUTLERVI_LNODED1,,BUTLERVI_LNODED1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MILLCREE_LNODE06,,MILLCREE_LNODE06,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
CHINAHAT_LNODE94,,CHINAHAT_LNODE94,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
GOLDRUSH_LNODELD,,GOLDRUSH_LNODELD,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
COLUMBIO_LNODE01,,COLUMBIO_LNODE01,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
CAVEMAN_LNODE89,,CAVEMAN_LNODE89,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MORTONCT_LNODER1,,MORTONCT_LNODER1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
CONDA_LNODED1,,CONDA_LNODED1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
NEBOPS_LNODELD,,NEBOPS_LNODELD,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
CREEK_LNODE74,,CREEK_LNODE74,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
COMMUNIT_LNODED1,,COMMUNIT_LNODED1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
DORRIS_LNODE06,,DORRIS_LNODE06,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
DUMAS_LNODED1,,DUMAS_LNODED1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
OREM_LNODED2,,OREM_LNODED2,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
DAVEJOHN_LNODE44,,DAVEJOHN_LNODE44,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
DAVEJOHN_LNODET3,,DAVEJOHN_LNODET3,,2015-01-15T00:00:00,2030-12-31T23:59:59,2015-01-15T08:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MIDWEST_LNODED1,,MIDWEST_LNODED1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
LAKESID2_LNODEX1,,LAKESID2_LNODEX1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FIREHOLE_LNODE34,,FIREHOLE_LNODE34,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FAIRCHLD_LNODED1,,FAIRCHLD_LNODED1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
NEBO_LNODER1,,NEBO_LNODER1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FRALEY_LNODE76,,FRALEY_LNODE76,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FOOTECRE_LNODELD,,FOOTECRE_LNODELD,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
ELAYTON_LNODER1,,ELAYTON_LNODER1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
LYONS_LNODE98,,LYONS_LNODE98,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FRANNIE_LNODE82,,FRANNIE_LNODE82,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FARMINGT_LNODELD1,,FARMINGT_LNODELD1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
RIVERROA_LNODE75,,RIVERROA_LNODE75,,2015-07-23T00:00:00,2030-12-31T23:59:59,2015-07-23T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
GRACE_LNODED1,,GRACE_LNODED1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
ROSEBURG_LNODE03,,ROSEBURG_LNODE03,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
OWENSILL_LNODED1,,OWENSILL_LNODED1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
GRANTSTR_LNODE68,,GRANTSTR_LNODE68,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
GRINDING_LNODED2,,GRINDING_LNODED2,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SHARON_LNODED1,,SHARON_LNODED1,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MORTONCT_LNODER2,,MORTONCT_LNODER2,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MYRTLEPO_LNODE86,,MYRTLEPO_LNODE86,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
NEBO_LNODEON,,NEBO_LNODEON,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SPANISHF_LNODEM2,,SPANISHF_LNODEM2,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
NOBHILL_LNODE57,,NOBHILL_LNODE57,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
JACKSONV_LNODE33,,JACKSONV_LNODE33,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
JEROMEPR_LNODE68,,JEROMEPR_LNODE68,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
